Ac_No,Age,Years of Experience,Number of Vehicles,Gender,Married,Losses in Thousands,Acct_Open_Dt,Defaulted
190513,60,40,4,F,Single,552.5655449,18-12-1979,18-12-1981
123516,19,0,4,F,Married,495.0950612,17-12-1979,17-12-1981
120339,64,45,4,M,Single,623.8263682,16-12-1979,16-12-1981
134929,17,0,4,F,Married,220.9105963,15-12-1979,15-12-1981
146367,69,50,4,F,Single,55.20901516,14-12-1979,14-12-1981
109372,67,50,4,F,Single,37.5169384,13-12-1979,13-12-1981
197413,18,0,4,F,Married,248.2747272,12-12-1979,12-12-1981
118874,25,7,4,M,Married,516.216328,11-12-1979,11-12-1981
101445,66,45,4,M,Single,214.1919435,10-12-1979,10-12-1981
123535,19,0,4,F,Single,283.9207249,09-12-1979,09-12-1981
119945,46,25,4,F,Single,797.6864221,08-12-1979,08-12-1981
147254,55,35,4,F,Single,465.783215,07-12-1979,07-12-1981
199603,29,11,4,F,Single,499.0814058,06-12-1979,06-12-1981
112726,27,7,4,F,Single,147.2167572,05-12-1979,05-12-1981
114435,25,6,4,F,Married,306.2268891,04-12-1979,04-12-1981
131674,34,16,4,M,Married,630.0057954,03-12-1979,03-12-1981
115108,47,26,4,F,Married,216.0850503,02-12-1979,02-12-1981
134294,16,0,4,F,Single,413.2911066,01-12-1979,01-12-1981
135191,63,43,4,F,Single,217.5262881,30-11-1979,30-11-1981
197935,46,27,4,M,Married,254.7859673,29-11-1979,29-11-1981
198379,61,40,4,M,Married,131.0132821,28-11-1979,28-11-1981
142927,59,39,4,M,Married,336.0241915,27-11-1979,27-11-1981
125802,70,53,4,M,Single,391.9501586,26-11-1979,26-11-1981
184288,17,0,4,M,Married,410.4657153,25-11-1979,25-11-1981
160150,17,0,4,M,Married,549.8274165,24-11-1979,24-11-1981
190965,16,0,4,F,Married,792.0112836,23-11-1979,23-11-1981
111706,23,6,4,M,Married,430.4848221,22-11-1979,22-11-1981
152794,30,10,4,F,Married,618.3818105,21-11-1979,21-11-1981
106181,64,43,4,F,Married,85.27095726,20-11-1979,20-11-1981
168057,51,31,4,M,Married,546.7820913,19-11-1979,19-11-1981
143835,62,45,4,F,Single,210.8979095,18-11-1979,18-11-1981
120178,61,42,4,F,Single,38.69770761,17-11-1979,17-11-1981
183729,24,6,4,F,Single,410.966369,16-11-1979,16-11-1981
129733,69,51,4,F,Married,207.9999461,15-11-1979,15-11-1981
111399,57,38,4,M,Single,981.6439078,14-11-1979,14-11-1981
113202,17,0,4,M,Single,1050.068538,13-11-1979,13-11-1981
156685,25,7,4,F,Single,324.8406026,12-11-1979,12-11-1981
107640,55,36,4,F,Married,159.5991093,11-11-1979,11-11-1981
175337,67,47,4,F,Married,194.5460108,10-11-1979,10-11-1981
118706,36,15,4,M,Married,614.7065539,09-11-1979,09-11-1981
160671,64,46,4,F,Single,35.28147697,08-11-1979,08-11-1981
118623,19,1,4,M,Single,899.4890292,07-11-1979,07-11-1981
192227,70,49,4,F,Married,318.638959,06-11-1979,06-11-1981
138798,45,26,4,F,Single,292.768699,05-11-1979,05-11-1981
114779,36,15,4,F,Single,415.0757374,04-11-1979,04-11-1981
143988,66,46,4,F,Married,199.8308238,03-11-1979,03-11-1981
101792,66,47,4,F,Single,221.525705,02-11-1979,02-11-1981
171283,36,17,4,F,Single,724.1517815,01-11-1979,01-11-1981
116978,64,44,4,M,Married,160.4725396,31-10-1979,31-10-1981
112640,63,42,4,F,Married,258.8828219,30-10-1979,30-10-1981
198392,67,47,4,F,Married,161.6531642,29-10-1979,29-10-1981
152204,21,3,4,F,Married,432.3332971,28-10-1979,28-10-1981
190272,20,1,4,F,Single,330.8872262,27-10-1979,27-10-1981
161133,25,7,4,F,Single,339.6139328,26-10-1979,26-10-1981
128057,64,47,4,M,Single,235.1618894,25-10-1979,25-10-1981
135565,24,6,4,M,Married,726.3996716,24-10-1979,24-10-1981
190408,49,29,4,M,Married,653.7769381,23-10-1979,23-10-1981
136916,62,42,4,M,Married,422.8597577,22-10-1979,22-10-1981
144854,46,25,4,M,Single,178.9685786,21-10-1979,21-10-1981
116697,22,5,4,M,Single,434.7105998,20-10-1979,20-10-1981
116102,64,44,4,M,Single,676.2242731,19-10-1979,19-10-1981
125980,65,44,4,F,Married,77.58551518,18-10-1979,18-10-1981
144967,69,51,4,M,Married,39.74574801,17-10-1979,17-10-1981
166581,34,13,4,F,Married,453.1583048,16-10-1979,16-10-1981
105242,32,13,4,M,Single,300.5163912,15-10-1979,15-10-1981
166102,21,3,4,M,Married,640.8558315,14-10-1979,14-10-1981
108971,25,7,4,M,Married,393.198843,13-10-1979,13-10-1981
192363,67,46,4,M,Single,453.0719535,12-10-1979,12-10-1981
170639,23,6,4,F,Single,429.2584884,11-10-1979,11-10-1981
177758,20,1,4,M,Married,472.6239431,10-10-1979,10-10-1981
132693,67,47,4,F,Single,221.311805,09-10-1979,09-10-1981
152472,63,44,4,F,Single,357.0268647,08-10-1979,08-10-1981
121810,37,20,4,F,Married,504.2440072,07-10-1979,07-10-1981
122581,16,0,4,M,Single,961.4443379,06-10-1979,06-10-1981
142249,25,7,4,F,Married,433.0065501,05-10-1979,05-10-1981
191346,23,6,4,F,Married,351.3224314,04-10-1979,04-10-1981
130319,39,22,4,F,Married,302.1335426,03-10-1979,03-10-1981
141402,61,42,4,F,Married,294.8875844,02-10-1979,02-10-1981
102760,68,49,4,M,Married,244.5084598,01-10-1979,01-10-1981
114359,21,2,4,F,Married,356.6248281,30-09-1979,30-09-1981
109316,52,33,4,F,Married,567.0127054,29-09-1979,29-09-1981
179657,64,46,4,M,Married,533.5487877,28-09-1979,28-09-1981
103329,17,0,4,F,Single,619.8070262,27-09-1979,27-09-1981
106292,64,44,4,F,Single,359.9608642,26-09-1979,26-09-1981
185354,33,15,4,M,Married,354.8681203,25-09-1979,25-09-1981
162873,54,36,4,F,Married,311.3049652,24-09-1979,24-09-1981
190084,47,27,4,M,Single,418.8647344,23-09-1979,23-09-1981
178054,42,24,4,M,Single,239.8069277,22-09-1979,22-09-1981
129203,61,44,4,F,Married,283.7738187,21-09-1979,21-09-1981
120056,61,40,4,F,Married,161.6488695,20-09-1979,20-09-1981
101782,29,12,4,F,Single,788.8082877,19-09-1979,19-09-1981
166476,68,50,4,M,Married,136.9524561,18-09-1979,18-09-1981
182777,67,46,4,M,Single,314.0322396,17-09-1979,17-09-1981
157613,29,12,4,M,Single,307.6140337,16-09-1979,16-09-1981
102613,24,6,4,M,Married,218.4733069,15-09-1979,15-09-1981
196346,32,13,4,F,Single,190.9859457,14-09-1979,14-09-1981
109243,59,39,4,F,Married,686.404928,13-09-1979,13-09-1981
171103,16,0,4,M,Married,384.2687037,12-09-1979,12-09-1981
147765,53,32,4,M,Single,492.9224979,11-09-1979,11-09-1981
186487,67,47,4,F,Married,136.2829968,10-09-1979,10-09-1981
178849,26,9,4,M,Single,395.4993553,09-09-1979,09-09-1981
141893,16,0,4,F,Married,389.0382552,08-09-1979,08-09-1981
170019,63,45,4,M,Married,342.7440086,07-09-1979,07-09-1981
127041,62,41,4,F,Married,324.7090949,06-09-1979,06-09-1981
168101,65,45,4,F,Married,13.29062799,05-09-1979,05-09-1981
157654,23,4,4,F,Single,439.6785216,04-09-1979,04-09-1981
125732,50,32,4,F,Married,329.7975764,03-09-1979,03-09-1981
134515,63,43,4,F,Single,40.5347543,02-09-1979,02-09-1981
100603,32,15,4,F,Single,401.4259936,01-09-1979,01-09-1981
115043,67,50,4,M,Married,182.2331212,31-08-1979,31-08-1981
192549,61,42,4,F,Married,72.46236019,30-08-1979,30-08-1981
146365,19,2,4,F,Married,353.0359293,29-08-1979,29-08-1981
138478,62,41,4,F,Single,116.0909781,28-08-1979,28-08-1981
102871,61,42,4,F,Married,168.9545003,27-08-1979,27-08-1981
143394,51,32,4,M,Married,385.5920763,26-08-1979,26-08-1981
142551,69,50,4,M,Married,136.5326408,25-08-1979,25-08-1981
171582,70,53,4,F,Married,203.5985154,24-08-1979,24-08-1981
183636,22,4,4,M,Married,598.1417857,23-08-1979,23-08-1981
100648,63,42,4,M,Single,74.5877807,22-08-1979,22-08-1981
126286,50,29,4,M,Single,595.5204232,21-08-1979,21-08-1981
176184,48,30,4,M,Single,440.947621,20-08-1979,20-08-1981
186287,70,49,4,F,Single,442.4073421,19-08-1979,19-08-1981
188306,20,1,4,F,Married,324.0092688,18-08-1979,18-08-1981
139569,41,20,4,F,Single,275.2239178,17-08-1979,17-08-1981
104422,62,41,4,M,Married,113.7164516,16-08-1979,16-08-1981
139499,65,46,4,M,Single,237.4197455,15-08-1979,15-08-1981
134513,64,45,4,F,Married,62.38825937,14-08-1979,14-08-1981
162166,70,52,4,F,Single,223.7433521,13-08-1979,13-08-1981
145884,17,0,4,M,Married,511.5249382,12-08-1979,12-08-1981
159115,30,10,4,F,Married,289.1312252,11-08-1979,11-08-1981
151329,47,28,4,F,Married,322.213064,10-08-1979,10-08-1981
140139,23,4,4,F,Single,635.0319306,09-08-1979,09-08-1981
108227,46,26,4,F,Married,326.9483064,08-08-1979,08-08-1981
180183,51,32,4,F,Single,446.3276583,07-08-1979,07-08-1981
136279,67,46,4,F,Single,136.0358513,06-08-1979,06-08-1981
177289,49,30,4,M,Married,348.0281364,05-08-1979,05-08-1981
117437,22,4,4,M,Single,1148.295076,04-08-1979,04-08-1981
198618,55,34,4,F,Married,305.7163394,03-08-1979,03-08-1981
109550,31,14,4,M,Married,295.8537538,02-08-1979,02-08-1981
100443,60,40,4,F,Single,398.7462537,01-08-1979,01-08-1981
183757,70,53,4,F,Single,43.4980825,31-07-1979,31-07-1981
154460,24,6,4,F,Single,306.0167496,30-07-1979,30-07-1981
123194,46,26,4,M,Single,483.4326523,29-07-1979,29-07-1981
135715,17,0,4,M,Married,699.4333382,28-07-1979,28-07-1981
102726,55,35,4,M,Married,323.230056,27-07-1979,27-07-1981
117926,26,7,4,F,Single,366.2268678,26-07-1979,26-07-1981
147496,21,2,4,F,Married,196.6010967,25-07-1979,25-07-1981
151645,23,4,4,M,Married,310.7973575,24-07-1979,24-07-1981
168556,20,1,4,F,Married,348.4810314,23-07-1979,23-07-1981
166202,32,13,4,F,Married,227.6942386,22-07-1979,22-07-1981
142650,61,44,4,M,Single,878.8911742,21-07-1979,21-07-1981
141603,16,0,4,M,Single,479.3410737,20-07-1979,20-07-1981
151058,31,11,4,M,Single,208.4000403,19-07-1979,19-07-1981
170327,49,28,4,M,Single,700.2664529,18-07-1979,18-07-1981
152439,69,48,4,F,Married,536.4160863,17-07-1979,17-07-1981
123300,17,0,4,M,Single,815.5316177,16-07-1979,16-07-1981
157657,22,5,4,M,Married,200.3516389,15-07-1979,15-07-1981
115463,69,48,4,F,Married,44.2414336,14-07-1979,14-07-1981
135112,51,32,4,M,Single,514.2654663,13-07-1979,13-07-1981
167780,62,41,4,M,Married,87.16046168,12-07-1979,12-07-1981
141683,23,5,4,M,Single,631.973488,11-07-1979,11-07-1981
102364,64,45,4,F,Married,49.48939436,10-07-1979,10-07-1981
197656,59,41,4,F,Married,324.8447893,09-07-1979,09-07-1981
111010,21,2,4,F,Married,489.3396942,08-07-1979,08-07-1981
178416,49,28,4,F,Married,335.4017196,07-07-1979,07-07-1981
141020,35,15,4,M,Single,409.3317426,06-07-1979,06-07-1981
141729,27,8,4,M,Married,346.5660888,05-07-1979,05-07-1981
111481,19,0,4,F,Married,256.4216357,04-07-1979,04-07-1981
130725,37,19,4,F,Single,626.9966239,03-07-1979,03-07-1981
147491,29,11,4,F,Married,185.6099405,02-07-1979,02-07-1981
185884,43,25,4,F,Single,223.1991794,01-07-1979,01-07-1981
123804,51,34,4,F,Married,318.6337262,30-06-1979,30-06-1981
164211,24,6,4,M,Married,202.7844046,29-06-1979,29-06-1981
186656,49,28,4,M,Married,342.7815248,28-06-1979,28-06-1981
150373,19,0,4,M,Married,745.6941256,27-06-1979,27-06-1981
108959,51,34,4,F,Single,438.8067065,26-06-1979,26-06-1981
141824,39,21,4,M,Married,414.2517863,25-06-1979,25-06-1981
140872,22,4,4,F,Single,775.9261328,24-06-1979,24-06-1981
138205,23,5,4,M,Married,250.3969718,23-06-1979,23-06-1981
125737,34,16,4,M,Married,381.9658381,22-06-1979,22-06-1981
194192,68,50,4,F,Single,133.0078784,21-06-1979,21-06-1981
181062,17,0,4,F,Married,167.6206261,20-06-1979,20-06-1981
174927,63,44,4,M,Married,315.2988023,19-06-1979,19-06-1981
181147,20,3,4,F,Married,184.0785484,18-06-1979,18-06-1981
159166,24,6,4,F,Single,351.2954732,17-06-1979,17-06-1981
127592,45,24,4,M,Married,683.6910719,16-06-1979,16-06-1981
167956,20,3,4,M,Married,758.0724015,15-06-1979,15-06-1981
132374,40,23,4,F,Single,404.6852461,14-06-1979,14-06-1981
156908,62,43,4,M,Married,261.1149887,13-06-1979,13-06-1981
121973,54,34,4,F,Married,672.8481974,12-06-1979,12-06-1981
194848,52,33,4,F,Single,396.4863563,11-06-1979,11-06-1981
145461,48,29,4,F,Married,508.2982535,10-06-1979,10-06-1981
128560,69,50,4,M,Married,77.80208494,09-06-1979,09-06-1981
169018,23,4,4,M,Single,938.5448085,08-06-1979,08-06-1981
161908,22,5,4,M,Married,152.4110337,07-06-1979,07-06-1981
184180,28,8,4,M,Single,432.1829193,06-06-1979,06-06-1981
140375,67,46,4,F,Single,441.6132031,05-06-1979,05-06-1981
120304,49,28,4,F,Single,345.7293045,04-06-1979,04-06-1981
194646,44,24,4,F,Single,529.1194447,03-06-1979,03-06-1981
161120,19,0,4,M,Married,937.03371,02-06-1979,02-06-1981
190485,68,50,4,F,Married,47.900954,01-06-1979,01-06-1981
139108,59,42,4,F,Single,401.1018133,31-05-1979,31-05-1981
197751,31,14,4,M,Single,390.7308708,30-05-1979,30-05-1981
104358,65,46,4,M,Married,68.65999655,29-05-1979,29-05-1981
184858,68,50,4,F,Single,244.1770033,28-05-1979,28-05-1981
181131,61,40,4,F,Single,92.87239312,27-05-1979,27-05-1981
193882,39,20,4,M,Single,463.1983216,26-05-1979,26-05-1981
124868,34,13,4,M,Married,342.642589,25-05-1979,25-05-1981
196463,17,0,4,F,Married,308.0193194,24-05-1979,24-05-1981
196348,46,26,4,M,Single,281.1185963,23-05-1979,23-05-1981
129215,51,30,4,F,Married,455.6210424,22-05-1979,22-05-1981
165897,33,16,4,F,Single,345.7442022,21-05-1979,21-05-1981
123734,17,0,4,M,Single,1280.495256,20-05-1979,20-05-1981
141569,57,37,4,M,Single,509.5510796,19-05-1979,19-05-1981
114418,54,33,4,F,Married,265.0341188,18-05-1979,18-05-1981
152174,16,0,4,M,Single,707.4290189,17-05-1979,17-05-1981
124866,27,6,4,M,Married,388.4883752,16-05-1979,16-05-1981
106374,20,3,4,F,Single,226.6735195,15-05-1979,15-05-1981
152632,53,35,4,F,Single,346.4233164,14-05-1979,14-05-1981
102878,25,6,4,M,Married,397.9628824,13-05-1979,13-05-1981
141769,67,50,4,F,Married,455.3660093,12-05-1979,12-05-1981
179485,26,9,4,F,Single,342.4890431,11-05-1979,11-05-1981
134360,49,28,4,M,Married,384.6726759,10-05-1979,10-05-1981
123071,57,39,4,M,Single,904.542576,09-05-1979,09-05-1981
158150,21,4,4,F,Married,536.9874292,08-05-1979,08-05-1981
123092,41,24,4,F,Single,441.3793803,07-05-1979,07-05-1981
162310,49,29,4,F,Single,392.1790808,06-05-1979,06-05-1981
102026,18,1,4,M,Married,677.5618141,05-05-1979,05-05-1981
177155,24,5,4,M,Single,681.5777283,04-05-1979,04-05-1981
179608,52,33,4,M,Single,553.3991282,03-05-1979,03-05-1981
124690,25,7,4,F,Married,585.6720152,02-05-1979,02-05-1981
106044,28,8,4,M,Single,165.5921294,01-05-1979,01-05-1981
196043,60,40,4,F,Married,299.0533046,30-04-1979,30-04-1981
158905,42,21,4,F,Married,517.7582409,29-04-1979,29-04-1981
169450,49,32,4,F,Single,595.7744477,28-04-1979,28-04-1981
144296,17,0,4,F,Single,288.191003,27-04-1979,27-04-1981
114184,42,22,4,M,Single,441.994414,26-04-1979,26-04-1981
183321,44,24,4,M,Married,408.8994529,25-04-1979,25-04-1981
165092,47,28,4,M,Single,682.2925662,24-04-1979,24-04-1981
126288,20,3,4,M,Single,919.237615,23-04-1979,23-04-1981
187042,61,41,4,M,Married,187.6599767,22-04-1979,22-04-1981
134205,30,11,4,F,Single,666.4330934,21-04-1979,21-04-1981
193957,63,45,4,F,Married,268.5457094,20-04-1979,20-04-1981
156211,49,31,4,M,Married,355.5963269,19-04-1979,19-04-1981
140197,19,0,4,M,Married,508.3261896,18-04-1979,18-04-1981
134813,20,3,4,M,Married,548.6780026,17-04-1979,17-04-1981
155919,66,45,4,F,Married,39.76589882,16-04-1979,16-04-1981
193842,30,11,4,F,Married,324.0256252,15-04-1979,15-04-1981
188865,22,4,4,M,Single,658.1316668,14-04-1979,14-04-1981
185641,32,12,4,F,Married,139.6396144,13-04-1979,13-04-1981
140549,32,13,4,M,Single,425.0154124,12-04-1979,12-04-1981
148855,45,24,4,M,Single,235.4909106,11-04-1979,11-04-1981
118192,66,48,4,F,Married,192.8927852,10-04-1979,10-04-1981
157377,62,42,4,F,Married,102.7519463,09-04-1979,09-04-1981
130239,49,32,4,M,Married,165.6106937,08-04-1979,08-04-1981
158741,63,46,4,F,Single,177.6663666,07-04-1979,07-04-1981
119996,55,37,4,M,Married,450.437702,06-04-1979,06-04-1981
187898,39,20,4,M,Married,268.351566,05-04-1979,05-04-1981
142980,23,6,4,M,Married,222.3326203,04-04-1979,04-04-1981
146542,68,50,4,F,Married,114.7936974,03-04-1979,03-04-1981
157484,54,33,4,F,Single,642.790732,02-04-1979,02-04-1981
183710,56,36,4,F,Married,613.8447847,01-04-1979,01-04-1981
109042,66,46,4,F,Married,32.65583535,31-03-1979,31-03-1981
136376,48,31,4,F,Married,634.839158,30-03-1979,30-03-1981
198834,48,27,4,M,Single,541.6842648,29-03-1979,29-03-1981
180669,18,0,4,M,Married,778.6599257,28-03-1979,28-03-1981
180051,65,46,4,F,Single,258.2303987,27-03-1979,27-03-1981
130131,25,8,4,F,Married,439.2923396,26-03-1979,26-03-1981
149558,23,4,4,F,Single,415.2982284,25-03-1979,25-03-1981
189150,57,38,4,M,Single,455.1469933,24-03-1979,24-03-1981
153484,37,19,4,M,Single,382.0433616,23-03-1979,23-03-1981
190916,17,0,4,M,Single,378.4220976,22-03-1979,22-03-1981
199841,21,3,4,F,Married,305.521177,21-03-1979,21-03-1981
178536,16,0,4,M,Single,385.0269627,20-03-1979,20-03-1981
126181,54,35,4,F,Married,204.4297688,19-03-1979,19-03-1981
187352,19,2,4,M,Single,1586.970936,18-03-1979,18-03-1981
118395,18,0,4,F,Married,288.2335135,17-03-1979,17-03-1981
102500,29,12,4,M,Married,339.6659879,16-03-1979,16-03-1981
104461,54,37,4,M,Married,408.8604562,15-03-1979,15-03-1981
107267,65,45,4,F,Married,33.04468917,14-03-1979,14-03-1981
176466,68,49,4,F,Married,31.91330615,13-03-1979,13-03-1981
194622,29,11,4,F,Married,358.0808641,12-03-1979,12-03-1981
113214,49,29,4,F,Married,354.1825345,11-03-1979,11-03-1981
118991,34,14,4,M,Single,467.7716405,10-03-1979,10-03-1981
136685,45,24,4,M,Married,477.9370871,09-03-1979,09-03-1981
102401,19,2,4,F,Married,427.8977662,08-03-1979,08-03-1981
171925,63,43,4,M,Married,109.36009,07-03-1979,07-03-1981
157380,25,7,4,F,Married,203.7830455,06-03-1979,06-03-1981
174635,29,10,4,M,Married,383.4540805,05-03-1979,05-03-1981
119203,45,27,4,F,Married,309.2550353,04-03-1979,04-03-1981
193790,16,0,4,M,Married,627.5152066,03-03-1979,03-03-1981
105727,25,6,4,M,Single,930.8997836,02-03-1979,02-03-1981
104822,23,5,4,M,Single,282.3222806,01-03-1979,01-03-1981
196387,19,0,4,M,Single,287.3495349,28-02-1979,28-02-1981
108147,27,9,4,M,Single,463.1633708,27-02-1979,27-02-1981
193960,67,46,4,F,Single,77.75878053,26-02-1979,26-02-1981
170123,48,27,4,F,Single,322.9842187,25-02-1979,25-02-1981
113498,31,12,4,M,Married,277.5898567,24-02-1979,24-02-1981
143377,49,29,4,M,Single,692.9896657,23-02-1979,23-02-1981
183719,22,5,4,F,Single,417.0685146,22-02-1979,22-02-1981
113390,47,28,4,F,Single,423.1020821,21-02-1979,21-02-1981
108538,48,28,4,M,Single,396.29863,20-02-1979,20-02-1981
162229,69,52,4,F,Single,170.0445035,19-02-1979,19-02-1981
178621,35,15,4,F,Single,331.6762154,18-02-1979,18-02-1981
115433,24,6,4,F,Single,269.7292976,17-02-1979,17-02-1981
117796,42,24,4,M,Single,465.2539004,16-02-1979,16-02-1981
119033,63,45,4,M,Married,130.9616216,15-02-1979,15-02-1981
179402,49,32,4,M,Single,330.6725427,14-02-1979,14-02-1981
115679,17,0,4,M,Single,921.6483992,13-02-1979,13-02-1981
124525,24,6,4,M,Single,825.5370097,12-02-1979,12-02-1981
168982,22,5,4,M,Married,463.934934,11-02-1979,11-02-1981
195234,22,4,4,F,Single,442.5756581,10-02-1979,10-02-1981
100918,19,2,4,M,Single,1042.809484,09-02-1979,09-02-1981
101167,30,11,4,M,Single,544.860822,08-02-1979,08-02-1981
175309,19,0,4,F,Single,426.8408152,07-02-1979,07-02-1981
150501,63,43,4,F,Married,350.3483783,06-02-1979,06-02-1981
161345,62,44,4,F,Single,80.29749149,05-02-1979,05-02-1981
148922,62,44,4,F,Married,140.9300026,04-02-1979,04-02-1981
189882,37,18,4,F,Single,446.8091657,03-02-1979,03-02-1981
184517,18,0,4,F,Single,435.6660993,02-02-1979,02-02-1981
172251,44,26,4,M,Married,345.1190055,01-02-1979,01-02-1981
135956,17,0,4,M,Married,330.6429977,31-01-1979,31-01-1981
169308,70,52,4,M,Married,66.52075201,30-01-1979,30-01-1981
165268,24,7,4,M,Single,642.0626915,29-01-1979,29-01-1981
148327,43,24,4,F,Married,416.2711873,28-01-1979,28-01-1981
190147,28,11,4,F,Single,391.3933857,27-01-1979,27-01-1981
128068,46,26,4,M,Single,470.7920924,26-01-1979,26-01-1981
115497,69,48,4,M,Married,167.0242795,25-01-1979,25-01-1981
145311,22,4,4,F,Single,344.041623,24-01-1979,24-01-1981
169103,69,49,4,F,Married,162.843711,23-01-1979,23-01-1981
174777,28,11,4,F,Married,291.9148536,22-01-1979,22-01-1981
115606,59,39,4,M,Single,421.6409867,21-01-1979,21-01-1981
155077,55,36,4,M,Married,378.5538202,20-01-1979,20-01-1981
192033,17,0,4,M,Single,717.1666177,19-01-1979,19-01-1981
144500,29,11,4,F,Single,438.6081936,18-01-1979,18-01-1981
145069,17,0,4,F,Single,627.00749,17-01-1979,17-01-1981
183903,23,4,4,F,Single,576.0591251,16-01-1979,16-01-1981
164526,19,1,4,M,Single,1619.073617,15-01-1979,15-01-1981
166657,56,39,4,F,Single,549.6540629,14-01-1979,14-01-1981
195834,66,45,4,M,Married,164.7761872,13-01-1979,13-01-1981
163950,31,14,4,M,Married,393.0277436,12-01-1979,12-01-1981
179724,25,6,4,M,Single,887.7569489,11-01-1979,11-01-1981
140553,32,15,4,F,Married,263.3927649,10-01-1979,10-01-1981
165118,70,50,4,F,Single,137.4275111,09-01-1979,09-01-1981
161718,43,26,4,M,Married,517.8031515,08-01-1979,08-01-1981
102033,40,20,4,F,Single,354.9667235,07-01-1979,07-01-1981
180388,21,2,4,M,Married,281.1133604,06-01-1979,06-01-1981
145844,22,4,4,F,Married,281.1619271,05-01-1979,05-01-1981
105398,53,35,4,F,Single,423.6948653,04-01-1979,04-01-1981
141243,31,12,4,F,Married,186.2549065,03-01-1979,03-01-1981
136428,55,36,4,F,Married,314.0664581,02-01-1979,02-01-1981
